2.35K 1:36 20ms futex
383.00 1.18ms 1.55us recvfrom
152.00 230ms 756us fsync
139.00 47ms 170us sendto
139.00 2.73ms 9.84us io_submit
126.00 11lms 46us sched_yield
118.00 3.48ms 14us pwrite
113.00 20.03s 88ms io_getevents
105.00 275ms 1.31ms ppoll
28.00 18us 321ns getpid
28.00 54us 973ns setsockopt
24.00 1.02ms 2lus write
24.00 66ms 1.38ms fdatasync
21.00 Ons Ons sysdigevent
14.00 28us 1.00us close
14.00 13.52s 482ms poll
14.00 144us 5.17us accept
14.00 26us 958ns gettid
14.00 17us 613ns getpeername
14.00 948us 33us shutdown
9.00 2.60s  1llms nanosleep
3.00 76us 12us munmap
3.00 20us 3.33us <unknown>
3.00 55us 9.21us mmap
2.00 10us 2.61us sched_getaffinity
2.00 2.00s 500ms epoll_wait
2.00 29us 7.30us getrusage
